variant_id,title_long,product_type,handle,color,store_name
13867,MidDay Break Kaftan,,midday-break-kaftan,,Store_C
13868,MidDay Break Kaftan,,midday-break-kaftan,,Store_C
13869,MidDay Break Kaftan,,midday-break-kaftan,,Store_C
13870,MidDay Break Kaftan,,midday-break-kaftan,,Store_C
13871,Mirah,Saree,mirah,,Store_C
13872,Mukhlis,Saris & Lehengas,mukhlis,,Store_C
13873,Mustard Seeds Short Dress,Dress,mustard-seeds-short-dress,,Store_C
13874,Mustard Seeds Short Dress,Dress,mustard-seeds-short-dress,,Store_C
13875,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13876,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13877,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13878,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13879,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13880,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13881,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13882,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13883,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13884,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13885,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13886,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13887,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13888,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13889,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13890,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13891,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13892,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13893,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13894,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13895,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13896,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13897,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13898,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13899,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13900,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13901,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13902,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13903,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13904,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13905,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13906,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13907,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13908,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13909,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13910,My Friend Dress and Pants Set,Dress,my-friend-dress-and-pants-set,,Store_C
13911,My Friend Got Hitched,Dress,my-friend-got-hitched,,Store_C
13912,My Friend Got Hitched,Dress,my-friend-got-hitched,,Store_C
13913,My Friend Got Hitched,Dress,my-friend-got-hitched,,Store_C
13914,My Friend Got Hitched,Dress,my-friend-got-hitched,,Store_C
13915,My Friend Got Hitched,Dress,my-friend-got-hitched,,Store_C
13916,My Friend Got Hitched,Dress,my-friend-got-hitched,,Store_C
13917,Naazneen,Saris & Lehengas,naaznin,,Store_C
13918,Nagma Dress,,nagma-dress,,Store_C
13919,Nagma Dress,,nagma-dress,,Store_C
13920,Nagma Dress,,nagma-dress,,Store_C
13921,Nagma Dress,,nagma-dress,,Store_C
13922,Nagma Dress,,nagma-dress,,Store_C
13923,Nagma Dress,,nagma-dress,,Store_C
13924,Nairah,Saree,nairah,,Store_C
13925,Nargis,,nargis,,Store_C
13926,Nathni Fitted Pants,,nathni-fitted-pants,,Store_C
13927,Nathni Fitted Pants,,nathni-fitted-pants,,Store_C
13928,Nathni Fitted Pants,,nathni-fitted-pants,,Store_C
13929,Nathni Fitted Pants,,nathni-fitted-pants,,Store_C
13930,Nathni Fitted Pants,,nathni-fitted-pants,,Store_C
13931,Nathni Fitted Pants,,nathni-fitted-pants,,Store_C
13932,Nayaab Dress,,nayaab-dress,,Store_C
13933,Nayaab Dress,,nayaab-dress,,Store_C
13934,Nayaab Dress,,nayaab-dress,,Store_C
13935,Nayaab Dress,,nayaab-dress,,Store_C
13936,Nayaab Dress,,nayaab-dress,,Store_C
13937,Nayaab Dress,,nayaab-dress,,Store_C
13938,Nazm Dress,,nazm-dress,,Store_C
13939,Nazm Dress,,nazm-dress,,Store_C
13940,Nazm Dress,,nazm-dress,,Store_C
13941,Nazm Dress,,nazm-dress,,Store_C
13942,Nazm Dress,,nazm-dress,,Store_C
13943,Nazm Dress,,nazm-dress,,Store_C
13944,Nazmil,Saris & Lehengas,nazmil,,Store_C
13945,Neerja,,neerja,,Store_C
13946,Niloufer,Saris & Lehengas,nidri,,Store_C
13947,Nissah,Saree,nissah,,Store_C
13948,Nostalgic Dance,Dress,nostalgic-dance,,Store_C
13949,Nostalgic Dance,Dress,nostalgic-dance,,Store_C
13950,Nostalgic Dance,Dress,nostalgic-dance,,Store_C
13951,Nostalgic Dance,Dress,nostalgic-dance,,Store_C
13952,Nostalgic Dance,Dress,nostalgic-dance,,Store_C
13953,Nostalgic Dance,Dress,nostalgic-dance,,Store_C
13954,Numa,Saris & Lehengas,numa,,Store_C
13955,Nurin,Saris & Lehengas,nurin,,Store_C
13956,Oh Darling,Dress,oh-darling,,Store_C
13957,Oh Darling,Dress,oh-darling,,Store_C
13958,Oh Darling,Dress,oh-darling,,Store_C
13959,Oh Darling,Dress,oh-darling,,Store_C
13960,Oh Darling,Dress,oh-darling,,Store_C
13961,Oh Darling,Dress,oh-darling,,Store_C
13962,Own The Night,Dress,own-the-night,,Store_C
13963,Own The Night,Dress,own-the-night,,Store_C
13964,Own The Night,Dress,own-the-night,,Store_C
13965,Paakhi,Saree,paakhi,,Store_C
13966,Padmajaa,,padmajaa,,Store_C
13967,Paroma,,paroma,,Store_C
13968,Peach & Honey Shirt,Topwear,peach-honey-shirt,,Store_C
13969,Peach & Honey Shirt,Topwear,peach-honey-shirt,,Store_C
13970,Peach & Honey Shirt,Topwear,peach-honey-shirt,,Store_C
13971,Peach Parfait Romantic Shirt,Topwear,peach-parfait-romantic-shirt,,Store_C
13972,Peach Parfait Romantic Shirt,Topwear,peach-parfait-romantic-shirt,,Store_C
13973,Phooljhadi,Dress,phooljhadi,,Store_C
13974,Pink Moon Crop Top,Topwear,pink-moon-crop-top,,Store_C
13975,Pink Moon Crop Top,Topwear,pink-moon-crop-top,,Store_C
13976,Pink Moon Crop Top,Topwear,pink-moon-crop-top,,Store_C
13977,Pink Moon Crop Top,Topwear,pink-moon-crop-top,,Store_C
13978,Pink Moon Crop Top,Topwear,pink-moon-crop-top,,Store_C
13979,Pink Moon Crop Top,Topwear,pink-moon-crop-top,,Store_C
13980,Pink Moon Crop Top,Topwear,pink-moon-crop-top,,Store_C
13981,Pink Moon Crop Top,Topwear,pink-moon-crop-top,,Store_C
13982,Pink Moon Crop Top,Topwear,pink-moon-crop-top,,Store_C
13983,Pink Moon Crop Top,Topwear,pink-moon-crop-top,,Store_C
13984,Pink Moon Crop Top,Topwear,pink-moon-crop-top,,Store_C
13985,Pink Moon Crop Top,Topwear,pink-moon-crop-top,,Store_C
13986,Plain and Simple Pleated Pants,Bottomwear,plain-and-simple-pleated-pants,,Store_C
13987,Plain and Simple Pleated Pants,Bottomwear,plain-and-simple-pleated-pants,,Store_C
13988,Plain and Simple Pleated Pants,Bottomwear,plain-and-simple-pleated-pants,,Store_C
13989,Plain and Simple Pleated Pants,Bottomwear,plain-and-simple-pleated-pants,,Store_C
13990,Plain and Simple Pleated Pants,Bottomwear,plain-and-simple-pleated-pants,,Store_C
13991,Plain and Simple Pleated Pants,Bottomwear,plain-and-simple-pleated-pants,,Store_C
13992,Pleated Flounce Midi Skirt,Bottomwear,pleated-flounce-midi-skirt,,Store_C
13993,Pleated Flounce Midi Skirt,Bottomwear,pleated-flounce-midi-skirt,,Store_C
13994,Pleated Flounce Midi Skirt,Bottomwear,pleated-flounce-midi-skirt,,Store_C
13995,Pleated Flounce Midi Skirt,Bottomwear,pleated-flounce-midi-skirt,,Store_C
13996,Pleated Flounce Midi Skirt,Bottomwear,pleated-flounce-midi-skirt,,Store_C
13997,Pleated Flounce Midi Skirt,Bottomwear,pleated-flounce-midi-skirt,,Store_C
13998,Pleats On Polka,Bottomwear,pleats-on-polka,,Store_C
13999,Pleats On Polka,Bottomwear,pleats-on-polka,,Store_C
14000,Pleats On Polka,Bottomwear,pleats-on-polka,,Store_C
14001,Pleats On Polka,Bottomwear,pleats-on-polka,,Store_C
14002,Pleats On Polka,Bottomwear,pleats-on-polka,,Store_C
14003,Pleats On Polka,Bottomwear,pleats-on-polka,,Store_C
14004,Poolside Belt Dress,,poolside-belt-dress,,Store_C
14005,Poolside Belt Dress,,poolside-belt-dress,,Store_C
14006,Poolside Belt Dress,,poolside-belt-dress,,Store_C
14007,Poolside Belt Dress,,poolside-belt-dress,,Store_C
14008,Poolside Belt Dress,,poolside-belt-dress,,Store_C
14009,Poolside Belt Dress,,poolside-belt-dress,,Store_C
14010,Poorab Paschim,Dress,poorab-paschim,,Store_C
14011,Poorab Paschim,Dress,poorab-paschim,,Store_C
14012,Poorab Paschim,Dress,poorab-paschim,,Store_C
14013,Poorab Paschim,Dress,poorab-paschim,,Store_C
14014,Poorab Paschim,Dress,poorab-paschim,,Store_C
14015,Poorab Paschim,Dress,poorab-paschim,,Store_C
14016,Poorab Paschim,Dress,poorab-paschim,,Store_C
14017,Power Dressing Formal Dress,Dress,power-dressing-formal-dress,,Store_C
14018,Power Dressing Formal Dress,Dress,power-dressing-formal-dress,,Store_C
14019,Power Dressing Formal Dress,Dress,power-dressing-formal-dress,,Store_C
14020,Power Dressing Formal Dress,Dress,power-dressing-formal-dress,,Store_C
14021,Power Dressing Formal Dress,Dress,power-dressing-formal-dress,,Store_C
14022,Power Dressing Formal Dress,Dress,power-dressing-formal-dress,,Store_C
14023,Rahat,Saris & Lehengas,rahat,,Store_C
14024,Rang Cowl Dress,,rang-cowl-dress,,Store_C
14025,Rang Cowl Dress,,rang-cowl-dress,,Store_C
14026,Rang Cowl Dress,,rang-cowl-dress,,Store_C
14027,Rang Cowl Dress,,rang-cowl-dress,,Store_C
14028,Rang Cowl Dress,,rang-cowl-dress,,Store_C
14029,Rang Cowl Dress,,rang-cowl-dress,,Store_C
14030,Ready To Bali,Dress,ready-to-bali,,Store_C
14031,Ready To Bali,Dress,ready-to-bali,,Store_C
14032,Ready To Bali,Dress,ready-to-bali,,Store_C
14033,Ready To Bali,Dress,ready-to-bali,,Store_C
14034,Ready To Bali,Dress,ready-to-bali,,Store_C
14035,Ready To Bali,Dress,ready-to-bali,,Store_C
14036,Red Balloon Dress,Dress,red-balloon-dress,,Store_C
14037,Red Balloon Dress,Dress,red-balloon-dress,,Store_C
14038,Red Balloon Dress,Dress,red-balloon-dress,,Store_C
14039,Red Balloon Dress,Dress,red-balloon-dress,,Store_C
14040,Red Balloon Dress,Dress,red-balloon-dress,,Store_C
14041,Red Balloon Dress,Dress,red-balloon-dress,,Store_C
14042,Rekhta,Saris & Lehengas,rekta,,Store_C
14043,Resham Dress,,resham-dress,,Store_C
14044,Resham Dress,,resham-dress,,Store_C
14045,Resham Dress,,resham-dress,,Store_C
14046,Resham Dress,,resham-dress,,Store_C
14047,Resham Dress,,resham-dress,,Store_C
14048,Resham Dress,,resham-dress,,Store_C
14049,Resham Dress,,resham-dress,,Store_C
14050,Riasah,Saree,riasah,,Store_C
14051,Riverside Run Joggers,Bottomwear,riverside-run-joggers,,Store_C
14052,Riverside Run Joggers,Bottomwear,riverside-run-joggers,,Store_C
14053,Riverside Run Joggers,Bottomwear,riverside-run-joggers,,Store_C
14054,Riverside Run Joggers,Bottomwear,riverside-run-joggers,,Store_C
14055,Riverside Run Joggers,Bottomwear,riverside-run-joggers,,Store_C
14056,Riverside Run Joggers,Bottomwear,riverside-run-joggers,,Store_C
14057,Romantic Brunch Dress,Dress,romantic-brunch-dress,,Store_C
14058,Romantic Brunch Dress,Dress,romantic-brunch-dress,,Store_C
14059,Romantic Brunch Dress,Dress,romantic-brunch-dress,,Store_C
14060,Romantic Brunch Dress,Dress,romantic-brunch-dress,,Store_C
14061,Romantic Brunch Dress,Dress,romantic-brunch-dress,,Store_C
14062,Romantic Brunch Dress,Dress,romantic-brunch-dress,,Store_C
14063,Rosé Dreams Twist Shirt,Topwear,rose-dreams-twist-shirt,,Store_C
14064,Rosé Dreams Twist Shirt,Topwear,rose-dreams-twist-shirt,,Store_C
14065,Rosé Dreams Twist Shirt,Topwear,rose-dreams-twist-shirt,,Store_C
14066,Rosé Dreams Twist Shirt,Topwear,rose-dreams-twist-shirt,,Store_C
14067,Rosé Dreams Twist Shirt,Topwear,rose-dreams-twist-shirt,,Store_C
14068,Rosé Dreams Twist Shirt,Topwear,rose-dreams-twist-shirt,,Store_C
14069,Ruffled Blush Short Dress,Dress,ruffled-blush-short-dress,,Store_C
14070,Ruffled Blush Short Dress,Dress,ruffled-blush-short-dress,,Store_C
14071,Ruhi,Saris & Lehengas,ruhi,,Store_C
14072,Rumaani,Saris & Lehengas,rumaani,,Store_C
14073,Saanjh,Saree,saanjh,,Store_C
14074,Sahaana,Saris & Lehengas,sahaana,,Store_C
14075,Sarojini,,sarojini,,Store_C
14076,Sayali,,sayali,,Store_C
14077,Setarah,Saree,setarah,,Store_C
14078,Shafafi,Saris & Lehengas,shafafi,,Store_C
14079,Sharmila,,sharmila,,Store_C
14080,Shiza,Saree,shiza,,Store_C
14081,Sia,Saree,sia,,Store_C
14082,Slack Slumber Co-ords,,slack-slumber-co-ords,,Store_C
14083,Slack Slumber Co-ords,,slack-slumber-co-ords,,Store_C
14084,Slack Slumber Co-ords,,slack-slumber-co-ords,,Store_C
14085,Slack Slumber Co-ords,,slack-slumber-co-ords,,Store_C
14086,Slack Slumber Co-ords,,slack-slumber-co-ords,,Store_C
14087,Slack Slumber Co-ords,,slack-slumber-co-ords,,Store_C
14088,Soaking Up Summer,Dress,soaking-up-summer,,Store_C
14089,Soaking Up Summer,Dress,soaking-up-summer,,Store_C
14090,Soaking Up Summer,Dress,soaking-up-summer,,Store_C
14091,Soaking Up Summer,Dress,soaking-up-summer,,Store_C
14092,Soaking Up Summer,Dress,soaking-up-summer,,Store_C
14093,Soaking Up Summer,Dress,soaking-up-summer,,Store_C
14094,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14095,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14096,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14097,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14098,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14099,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14100,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14101,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14102,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14103,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14104,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14105,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14106,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14107,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14108,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14109,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14110,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14111,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14112,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14113,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14114,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14115,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14116,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14117,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14118,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14119,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14120,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14121,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14122,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14123,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14124,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14125,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14126,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14127,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14128,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14129,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14130,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14131,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14132,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14133,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14134,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14135,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14136,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14137,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14138,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14139,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14140,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14141,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14142,Soaking Up Summer Set,Dress,soaking-up-summer-set,,Store_C
14143,Springing Marigold,Dress,springing-marigold,,Store_C
14144,Springing Marigold,Dress,springing-marigold,,Store_C
14145,Springing Marigold,Dress,springing-marigold,,Store_C
14146,Springing Marigold,Dress,springing-marigold,,Store_C
14147,Springing Marigold,Dress,springing-marigold,,Store_C
14148,Springing Marigold,Dress,springing-marigold,,Store_C
14149,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14150,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14151,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14152,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14153,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14154,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14155,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14156,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14157,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14158,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14159,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14160,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14161,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14162,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14163,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14164,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14165,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14166,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14167,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14168,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14169,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14170,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14171,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14172,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14173,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14174,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14175,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14176,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14177,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14178,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14179,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14180,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14181,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14182,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14183,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14184,Springing Marigold Set,Dress,springing-marigold-dress-set,,Store_C
14185,Sui Dhaaga,Dress,sui-dhaaga,,Store_C
14186,Sukoon,Saris & Lehengas,sukoon,,Store_C
14187,Sumair Olive Shirt,Topwear,sumair-olive-shirt,,Store_C
14188,Summer Blossom Maxi Dress,Dress,summer-blossom-maxi-dress,,Store_C
14189,Summer Blossom Maxi Dress,Dress,summer-blossom-maxi-dress,,Store_C
14190,Summer Blossom Maxi Dress,Dress,summer-blossom-maxi-dress,,Store_C
14191,Summer Blossom Maxi Dress,Dress,summer-blossom-maxi-dress,,Store_C
14192,Summer Blossom Maxi Dress,Dress,summer-blossom-maxi-dress,,Store_C
14193,Summer Blossom Maxi Dress,Dress,summer-blossom-maxi-dress,,Store_C
14194,Sun Date Dress,Dress,sun-date-dress,,Store_C
14195,Sun Date Dress,Dress,sun-date-dress,,Store_C
14196,Sun Date Dress,Dress,sun-date-dress,,Store_C
14197,Sun Date Dress,Dress,sun-date-dress,,Store_C
14198,Sun Date Dress,Dress,sun-date-dress,,Store_C
14199,Sun Date Dress,Dress,sun-date-dress,,Store_C
14200,Sunflower Explosion,Topwear,sunflower-explosion,,Store_C
14201,Sunflower Explosion,Topwear,sunflower-explosion,,Store_C
14202,Sunflower Explosion,Topwear,sunflower-explosion,,Store_C
14203,Sunita,,amrita,,Store_C
14204,Sunset Lounge Dress,,sunset-lounge-dress,,Store_C
14205,Sunset Lounge Dress,,sunset-lounge-dress,,Store_C
14206,Sunset Lounge Dress,,sunset-lounge-dress,,Store_C
14207,Sunset Lounge Dress,,sunset-lounge-dress,,Store_C
14208,Sunset Lounge Dress,,sunset-lounge-dress,,Store_C
14209,Sunset Lounge Dress,,sunset-lounge-dress,,Store_C
14210,Sunshine & Silk,Topwear,sunshine-silk,,Store_C
14211,Sunshine & Silk,Topwear,sunshine-silk,,Store_C
14212,Sunshine & Silk,Topwear,sunshine-silk,,Store_C
14213,Taheera,Saree,taheera,,Store_C
14214,Tamanna Tunic,,tamanna-tunic,,Store_C
14215,Tamanna Tunic,,tamanna-tunic,,Store_C
14216,Tamanna Tunic,,tamanna-tunic,,Store_C
14217,Tamanna Tunic,,tamanna-tunic,,Store_C
14218,Tamanna Tunic,,tamanna-tunic,,Store_C
14219,Tamanna Tunic,,tamanna-tunic,,Store_C
14220,Tamanna Tunic,,tamanna-tunic,,Store_C
14221,Tanvi,,tanvi,,Store_C
14222,Tarana Cowl Dress,,tarana-cowl-dress,,Store_C
14223,Tarana Cowl Dress,,tarana-cowl-dress,,Store_C
14224,Tarana Cowl Dress,,tarana-cowl-dress,,Store_C
14225,Tarana Cowl Dress,,tarana-cowl-dress,,Store_C
14226,Tarana Cowl Dress,,tarana-cowl-dress,,Store_C
14227,Tarana Cowl Dress,,tarana-cowl-dress,,Store_C
14228,Tarana Cowl Dress,,tarana-cowl-dress,,Store_C
14229,The Aura Overalls,,the-aura-overalls,,Store_C
14230,The Aura Overalls,,the-aura-overalls,,Store_C
14231,The Aura Overalls,,the-aura-overalls,,Store_C
14232,The Aura Overalls,,the-aura-overalls,,Store_C
14233,The Aura Overalls,,the-aura-overalls,,Store_C
14234,The Aura Overalls,,the-aura-overalls,,Store_C
14235,The Drunch Dress,,the-drunch-dress,,Store_C
14236,The Drunch Dress,,the-drunch-dress,,Store_C
14237,The Drunch Dress,,the-drunch-dress,,Store_C
14238,The Drunch Dress,,the-drunch-dress,,Store_C
14239,The Drunch Dress,,the-drunch-dress,,Store_C
14240,The Drunch Dress,,the-drunch-dress,,Store_C
14241,The Ether Jumpsuit,,the-ether-jumpsuit,,Store_C
14242,The Ether Jumpsuit,,the-ether-jumpsuit,,Store_C
14243,The Ether Jumpsuit,,the-ether-jumpsuit,,Store_C
14244,The Ether Jumpsuit,,the-ether-jumpsuit,,Store_C
14245,The Ether Jumpsuit,,the-ether-jumpsuit,,Store_C
14246,The Ether Jumpsuit,,the-ether-jumpsuit,,Store_C
14247,The Girl Boss Shirt,Topwear,the-girl-boss-shirt,,Store_C
14248,The Girl Boss Shirt,Topwear,the-girl-boss-shirt,,Store_C
14249,The Girl Boss Shirt,Topwear,the-girl-boss-shirt,,Store_C
14250,The Purple Rule,Outerwear,the-purple-rule,,Store_C
14251,The Purple Rule,Outerwear,the-purple-rule,,Store_C
14252,The Split-in-Two Wrap Dress,Dress,the-split-in-two-wrap-dress,,Store_C
14253,The Split-in-Two Wrap Dress,Dress,the-split-in-two-wrap-dress,,Store_C
14254,The Split-in-Two Wrap Dress,Dress,the-split-in-two-wrap-dress,,Store_C
14255,The Split-in-Two Wrap Dress,Dress,the-split-in-two-wrap-dress,,Store_C
14256,The Split-in-Two Wrap Dress,Dress,the-split-in-two-wrap-dress,,Store_C
14257,The Starry Night Shirt,Topwear,the-starry-night-shirt,,Store_C
14258,The Starry Night Shirt,Topwear,the-starry-night-shirt,,Store_C
14259,The Starry Night Shirt,Topwear,the-starry-night-shirt,,Store_C
14260,The Starry Night Shirt,Topwear,the-starry-night-shirt,,Store_C
14261,The Sunflower High Waisted Shorts,Bottomwear,the-sunflower-high-waisted-shorts,,Store_C
14262,The Sunflower High Waisted Shorts,Bottomwear,the-sunflower-high-waisted-shorts,,Store_C
14263,The Sunflower High Waisted Shorts,Bottomwear,the-sunflower-high-waisted-shorts,,Store_C
14264,The Sunflower High Waisted Shorts,Bottomwear,the-sunflower-high-waisted-shorts,,Store_C
14265,Timeless Whispers Shirt,Topwear,timeless-whispers-shirt,,Store_C
14266,Timeless Whispers Shirt,Topwear,timeless-whispers-shirt,,Store_C
14267,Timeless Whispers Shirt,Topwear,timeless-whispers-shirt,,Store_C
14268,Timeless Whispers Shirt,Topwear,timeless-whispers-shirt,,Store_C
14269,Timeless Whispers Shirt,Topwear,timeless-whispers-shirt,,Store_C
14270,Timeless Whispers Shirt,Topwear,timeless-whispers-shirt,,Store_C
14271,Titli,,titli,,Store_C
14272,Treehouse Co-ords,,treehouse-co-ords,,Store_C
14273,Treehouse Co-ords,,treehouse-co-ords,,Store_C
14274,Treehouse Co-ords,,treehouse-co-ords,,Store_C
14275,Treehouse Co-ords,,treehouse-co-ords,,Store_C
14276,Treehouse Co-ords,,treehouse-co-ords,,Store_C
